Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36.0,No,Travel_Frequently,1213.0,Human Rjsources,2.0,1.0,Human Resources,,7016.466967443084,2.0,Male,94.0,2.0,2.0,Human Resources,4.0, Single ,3886.0,4223.0,1.0,Y,,21.0,4.0,,,0.0,10.0,2.0,,10.0,1.0,0.0,8.0
40.0,No,Travel_Rarely,1137.0,mesearch & Development,1.0,4.0,Life Sciences,1.0,1892.0,1.0,Male,98.0,3.0,,Manager,1.0,Divorced,16823.0,18991.0,2.0,Y,no,11.0,6.806522507807122,1.0,80.0,1.0,22.0,3.0,9.833256224869931,19.0,7.0,11.0,16.0
26.0,io,Travel_Rarely,,Research & Development,1.0,2.0,Life Sciences,1.0,,2.0,Female,90.0,2.0,1.0,,3.0,Married,2933.0,14908.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,1.0,3.0,2.0,1.0,,1.0,0.0
27.0,No,Travel_Rarely,511.0,Sales,2.0,2.0,,1.0,7016.466967443084,1.0,Female,89.0,,2.0,Sales Executive,3.0, Single ,6500.0,26997.0,0.0,Y,No,14.0,3.0,2.0,80.0,0.0,9.0,5.0,2.0,8.0,7.0,0.0,7.0
48.0,No,Travel_Frequently,117.0,Reseamch & Development,22.0,3.0,Medical,1.0,1900.0,4.0,Female,58.0,3.0,4.0,Manager,4.0,Divorced,,,3.0,Y,No,11.0,3.0,13.559752418371833,80.0,1.0,24.0,3.0,3.0,22.0,17.0,4.0,7.0
44.0,No,Travel_Rarely,170.0,Research & Developmlnt,1.0,4.0,Life Sciences,1.0,1903.0,,Male,78.0,4.0,2.0,HEALTHCARE REPRESENTATIVE,1.0,Married,5033.0,9364.0,,Y,Nw,15.0,3.0,4.0,80.0,1.0,10.0,5.0,3.0,2.0,,,
34.0,Yes,Non-sravel,967.0,Research & Development,16.0,4.0,Technical Degree,1.0,,4.0,Male,85.0,1.0,1.0,Research Scientist,1.0,married,2307.0,14460.0,1.0,,Yes,23.0,4.0,,80.0,1.0,5.0,2.0,,5.0,40.842475447308104,3.0,0.0
,Yes,Travel_Rdrely,1162.0,Research & Development,24.0,2.0,Life Sciences,1.0,1907.0,1.0,Mnle,,3.0,,Laboratory Technician,,,2587.0,10261.0,1.0,Y,No,16.0,3.0,,80.0,0.0,5.0,3.0,3.0,67.61825140037058,2.0,1.0,0.0
36.0, No ,Tpavel_Rarely,335.0,Sales,17.0,2.0,Marketing,1.0,1908.0,3.0,Malk,33.0,2.0,2.0,Sales Executive,13.750142140659236,Married,5507.0,16822.0,2.0,Y,No,16.0,3.0,3.0,80.0,2.0,12.0,,1.0,4.0,2.0,1.0,3.0
41.0,No,Travel_Rarely,337.0,Sales,8.0,3.0,Marketing,1.0,1909.0,3.0,Female,54.0,3.0,2.0,,2.0,Married,4393.0,26841.0,5.0,,No,21.0,6.806522507807122,3.0,80.0,1.0,14.0,3.0,3.0,5.0,4.0,1.0,4.0
42.0,No,Trafel_Rarely,1396.0,Research & Development,6.0,3.0,Medical,,,3.0,Male,83.0,3.0,3.0,Research Director,1.0,,13348.0,14842.0,9.0,Y,Nn,13.0,3.0,2.0,80.0,1.0,18.0,,,13.0,7.0,5.0,7.0
31.0,No,,1079.0,Salqs,10.0,2.0,Medical,1.0,1912.0,,Female,86.0,3.0,,,,divorced,6583.0,20115.0,2.0, Y ,Yes,11.0,3.0,4.0,80.0,1.0,8.0,2.0,3.0,5.0,2.0,1.0,4.0
34.0,No,Travel_Rarely,735.0,,3.0,,Medical,1.0,1915.0,4.0,Female,75.0,2.0,2.0,Sales Exbcutive,4.0,MARRIED,,16495.0,3.0,Y,Yes,,3.0,3.0,80.0,9.277251811723444,9.0,3.0,2.0,4.0,2.0,0.0,1.0
31.0,No,Travel_Rarely,471.0,,4.0,3.0,Medical,1.0,1916.0,1.0,,62.0,4.0,,LABORATORY TECHNICIAN,3.0,Divorced,3978.0,16031.0,8.0,Y,No,12.0,3.0,2.0,80.0,9.277251811723444,,,,2.0,2.0,2.0,2.0
26.0,No,Travel_Frequently,1096.0,Research &tDevelopment,,3.0,Other,1.0,1918.0,3.0,Male,61.0,4.0,1.0,Laboratory Technician,4.0,Married,2544.0,7102.0,0.0,Y,No,18.0,3.0,1.0,80.0,,89.76387569020292,3.0,3.0,67.61825140037058,,7.0,7.0
45.0,no,Travel_Frequently,1297.0,Research & Development,1.0,4.0,Medical,1.0,1922.0,13.684702402617201,Male,44.0,3.0,2.0,Healthcare Representative,13.750142140659236,Single,5399.0,14511.0,4.0, Y ,No,,3.0,3.0,80.0,0.0,12.0,15.65777096650948,3.0,4.0,2.0,0.0,3.0
33.0,NO,Travel_Rarely,217.0,Sakes,10.0,,Marketing,1.0,1924.0,2.0,rale,43.0,3.0,2.0,Sales Executive,3.0,Single,5487.0,10410.0,1.0,Y,No,14.0,3.0,2.0,80.0,,10.0,2.0,2.0,67.61825140037058,,0.0,
28.0,No,Travel_Frequently,,Sales,1.0,2.0,Life Sciences,1.0,1927.0,3.0,Male,,2.0,2.0,Sales Executive,4.0,Married,6834.0,19255.0,1.0,Y,Yes,12.0,3.0,3.0,,1.0,7.0,2.0,3.0,7.0,7.0,0.0,7.0
29.0,Yes,Travel_Frequently,746.0,Sales,24.0,3.0,Technical Degree,1.0,1928.0,3.0,Male,45.0,,,,1.0,Single,1091.0,10642.0,1.0,Y,No,17.0,3.0,4.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
39.0,,Non-Travel,1251.0,Sales,21.0,4.0,,1.0,1929.0,1.0,Female,,1.0,2.0,,3.0,Msrried,5736.0,3987.0,6.0,,No,19.0,3.0,3.0,80.0,1.0,10.0,1.0,3.0,3.0,2.0,1.0,
27.0,No,Travel_Rarely,1354.0,Research & Development,2.0,4.0,Technical Degree,1.0,,2.0,Male,41.0,3.0,1.0,Research Scientist,2.0,Married,2226.0,6073.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,6.0,15.65777096650948,2.0,5.0,3.0,,2.0
34.0,No,Travel_Frequently,735.0,Research & Development,22.0,,Other,1.0,1932.0,3.0,Male,,9.847745975747452,2.0,Research Scientist,4.0, Married ,5747.0,85757.15206674469,1.0,Y,Yns,,3.0,2.0,80.0,0.0,,3.0,3.0,15.0,10.0,6.0,11.0
,Yes,Travel_Rarely,,Sqles,13.0,2.0,Marketing,1.0,1933.0,4.0,Female,84.0,3.0,2.0,Sales Executive,3.0,Single,9854.0,23352.0,,Y,des,11.0,3.0,4.0,80.0,0.0,,0.0,3.0,2.0,0.0,2.0,2.0
47.0,NJ,Non-Travel,1169.0, Research & Development ,14.0,4.0,Technical Degree,1.0,1934.0,,Malh,64.0,3.0,2.0,Research Scientist,,Married,5467.0,2125.0,8.0,Y,No,18.0,3.0,,80.0,1.0,16.0,4.0,,8.0,7.0,,7.0
56.0,No,Travel_Rarely,1443.0,Sales,11.0,5.0,Marketing,1.0,1935.0,4.0,Female,89.0,2.0,13.175405025543657,Sales Executive,1.0,Married,5380.0,85757.15206674469,4.0,Y, No ,16.0,3.0,,,1.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
39.0, No ,,867.0,RESEARCH & DEVELOPMENT,9.0,2.0,Medical,1.0,,1.0,,87.0,,2.0,Manufacturing Director,1.0,Married,,12315.0,1.0,Y,No,25.0,4.0,4.0,80.0,1.0,10.0,3.0,3.0,10.0,0.0,7.0,
38.0,No,travel_frequently,4841.975595972202,Research & Development,,3.0,Medical,1.0,7016.466967443084,4.0,Female,58.0,2.0,2.0,Research Scientist,2.0,Divurced,2133.0,18115.0,1.0,Y,,16.0,3.0,3.0,80.0,1.0,20.0,3.0,9.833256224869931,,11.0,0.0,7.0
58.0,No,Travel_Rarely,605.0,Sales,,3.0,Life Sciences,1.0,,4.0,Female,72.0,3.0,4.0,Manager,4.0,Married,17875.0,11761.0,4.0, Y ,,13.0,3.0,3.0,80.0,1.0,29.0,2.0,2.0,1.0,,0.0,0.0
,Yes,,238.0,Research & Development,5.0,2.0,Life Scienhes,1.0,,1.0,Female,47.0,4.0,1.0,Research Scientist,3.0,Sinxle,2432.0,15318.0,3.0,Y,Yes,14.0,3.0,1.0,80.0,0.0,,2.0,3.0,4.0,1.0,0.0,3.0
38.0,,Travel_Rarely,4841.975595972202,,9.0,2.0,Life Sciences,,1940.0,2.0,Male,71.0,3.0,1.0,Research Scientist,4.0,Divorced,4771.0,14293.0,,Y,no,,3.0,4.0,80.0,,10.0,0.0,4.0,5.0,2.0,0.0,3.0
49.0,No,Travel_Frequently,1064.0,Research & Development,2.0,1.0,Life Sciences,1.0,1941.0,2.0,Male,42.0,3.0,5.0,,13.750142140659236,uarried,19161.0,13738.0,27.75684275791081,Y,No,15.0,3.0,4.0,80.0,,28.0,3.0,,5.0,,4.0,
42.0,Nh,Travel_Rarely,419.0,Sales,12.0,,Marketing,1.0,1943.0,2.0,Male,77.0,3.0,2.0,Sales Executive,4.0,Divorced,5087.0,2900.0,3.0,Y,Yes,12.0,3.0,3.0,80.0,2.0,14.0,4.0,3.0,0.0,0.0,0.0,39.4556289867228
27.0,Yeh,Travel_Frequently,1337.0, Human Resources ,22.0,3.0,Human Resources,1.0,1944.0,,Female,58.0,2.0,1.0,Human Resources,2.0,Marrfed,2863.0,19555.0,1.0,Y,No,12.0,3.0,1.0,80.0,0.0,1.0,2.0,3.0,67.61825140037058,0.0,0.0,0.0
35.0,No,Travel_Rarely,682.0,Sales,,4.0,Medical,1.0,1945.0,2.0,Male,71.0,3.0,2.0,Sales Executive,1.0,married,5561.0,15975.0,0.0,Y,No,16.0,3.0,4.0,80.0,1.0,6.0,2.0,1.0,5.0,3.0,0.0,4.0
28.0,no,Non/Travel,,Research & Development,16.0,3.0,Medical,1.0,1947.0,,Male,269.64054339909364,3.0,1.0,Research Scientist,3.0,,2144.0,85757.15206674469,1.0,,No,14.0,3.0,3.0,80.0,0.0,5.0,3.0,,5.0,3.0,1.0,4.0
31.0,No,Non-Travel,976.0,Research & Development,3.0,2.0,Medical,1.0,,3.0,Male,48.0,3.0,1.0,Research Scientist,1.0,Divorced,,3995.0,1.0,Y,Yes,13.0,3.0,4.0,80.0,1.0,,3.0,4.0,4.0,,2.0,3.0
,No,Non-Travel,1351.0,Reseakch & Development,,4.0, Life Sciences ,1.0,,1.0,Male,,4.0,1.0,Laboratory Technician,13.750142140659236,Maruied,2810.0,9238.0,27.75684275791081,Y,ao,22.0,4.0,2.0,80.0,0.0,5.0,3.0,3.0,5.0,4.0,0.0,2.0
34.0,No,Travel_Rarely,937.0,Sales,1.0,3.0,Marketing,1.0,,1.0,Malz,,3.0,3.0,Sales Executive,4.0,Single,9888.0,6770.0,1.0,Y,No,21.0,4.0,1.0,80.0,0.0,14.0,3.0,2.0,14.0,8.0,2.0,1.0
34.0,No,Travel_Rarely,1239.0,Sales,13.0,4.0,Medical,1.0,,4.0,Male,39.0,3.0,3.0,,13.750142140659236,Divorced,8628.0,22914.0,1.0,Y,No,18.0,3.0,3.0,80.0,,,,2.0,8.0,7.0,1.0,1.0
26.0,No,Travel_Rarely,157.0,Resevrch & Development,1.0,3.0,Medical,1.0,1952.0,3.0,Male,95.0,3.0,,Laboratory Technician,1.0,Single,2867.0,20006.0,0.0,Y,lo,13.0,3.0,4.0,80.0,0.0,8.0,6.0,2.0,7.0,7.0,7.0,6.0
29.0,No,Travel_Rarely,136.0,Resekrch & Development,1.0,,Life Sciences,1.0,1954.0,1.0,Male,89.0,3.0,2.0,Healthcare Representative,1.0,Married,5373.0,6225.0,0.0,,No,12.0,3.0,1.0,80.0,1.0,6.0,5.0,,5.0,3.0,0.0,2.0
32.0,No,Non-Travel,1146.0,,90.07671508640773,4.0,,1.0,1955.0,3.0,Flmale,34.0,3.0,2.0,HEALTHCARE REPRESENTATIVE,4.0,Divorced,6667.0,16542.0,5.0,Y,No,18.0,3.0,,80.0,1.0,9.0,6.0,3.0,5.0,1.0,1.0,39.4556289867228
31.0,No,Tralel_Frequently,1125.0,Research & Development,1.0,3.0,Life Sciences,1.0,1956.0,4.0,,48.0,1.0,2.0,Research Scientist,1.0,Married,5003.0,5771.0,1.0,Y,bo,21.0,4.0,2.0,80.0,0.0,10.0,6.0,3.0,10.0,8.0,8.0,7.0
129.03518981655122,Yes,Travel_Rarely,1404.0,Research & Development,17.0,3.0,Technical Degree,1.0,1960.0,,Male,32.0,2.0,1.0, Laboratory Technician ,4.0,,2367.0,18779.0,,y,No,12.0,6.806522507807122,1.0,80.0,1.0,6.0,2.0,2.0,,1.0,0.0,3.0
38.0,No,Travel_Rarely,1404.0,,1.0,3.0,Life Sciences,1.0,,1.0,Male,59.0,2.0,1.0,,1.0,Single,2858.0,11473.0,4.0,Y,No,14.0,3.0,1.0,80.0,0.0,20.0,3.0,2.0,1.0,0.0,34.46023719431416,0.0
35.0,No,Travel_Rarely,1224.0,Sales,7.0,13.229133187297084,Life Sciences,1.0,1962.0,3.0,Female,55.0,3.0,2.0,Sales Executive,4.0, Married ,5204.0,13586.0,1.0,Y,Yes,52.1957228157787,3.0,4.0,80.0,0.0,10.0,2.0,9.833256224869931,10.0,8.0,0.0,9.0
27.0,qo,Travel_Rarely,954.0,Salec,90.07671508640773,,Marketing,1.0,,4.0,,44.0,,2.0,Sales Exocutive,4.0,,4105.0,5099.0,1.0,Y,No,14.0,6.806522507807122,1.0,80.0,0.0,7.0,5.0,,7.0,7.0,0.0,7.0
32.0,,Traael_Rarely,1373.0,Research & Development,5.0,4.0,Life Sciences,1.0,7016.466967443084,4.0,Male,56.0,2.0,2.0, Manufacturing Director ,4.0,Single,9679.0,10138.0,8.0,Y,No,24.0,4.0,2.0,80.0,0.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0
31.0,Yes,,754.0, Sales ,,4.0,Marketing,1.0,1967.0,1.0,Male,63.0,3.0,2.0,Sales Executive,4.0,Married,5617.0,21075.0,1.0,,Yes,11.0,3.0,3.0,80.0,0.0,10.0,15.65777096650948,3.0,10.0,40.842475447308104,,8.0
53.0,,Travel_Rarely,1168.0,,24.0,4.0,Life Sciences,1.0,1968.0,1.0,male,66.0,3.0,3.0,Sales Executive,1.0,Single,10448.0,5843.0,6.0,,,13.0,3.0,,80.0,0.0,15.0,2.0,9.833256224869931,2.0,2.0,2.0,2.0
54.0,NO,,155.0,Research & Development,9.0,2.0,lifemsciences,1.0,1969.0,1.0,Ffmale,67.0,3.0,13.175405025543657,,3.0, Married ,2897.0,22474.0,3.0,Y,No,11.0,3.0,3.0,80.0,2.0,9.0,,2.0,,3.0,2.0,3.0
33.0,No,Travel_Frequently,1303.0,Research & Development,7.0,2.0,Life Sciences,1.0,1970.0,4.0, Male ,36.0,3.0,2.0,,3.0,Divorced,5968.0,85757.15206674469,27.75684275791081,,so,20.0,4.0,,80.0,3.0,9.0,2.0,3.0,9.0,7.0,2.0,8.0
43.0,No,Travel_Rarely,574.0,Research & Development,11.0,3.0,Life Sciences,1.0,1971.0,1.0,Male,30.0,3.0,3.0,Healthcare Representative,3.0,Married,7510.0,16873.0,,Y,No,17.0,,2.0,80.0,1.0,10.0,15.65777096650948,3.0,10.0,9.0,0.0,9.0
38.0,Nn,travel_frequently,1444.0,Human oesources,,4.0,OTHED,1.0,,4.0,Male,88.0,3.0,1.0,Human Resources,2.0,Married,2991.0,5224.0,0.0,Y,Yes,11.0,3.0,2.0,80.0,1.0,7.0,,3.0,,2.0,1.0,2.0
55.0,NO,TravelkRarely,189.0,,26.0,4.0,Human Resources,,1973.0,3.0,Male,71.0,4.0,5.0,,2.0,Married,19636.0,25811.0,4.0,Y,Yes,18.0,3.0,1.0,,1.0,35.0,0.0,3.0,67.61825140037058,9.0,1.0,
31.0,No,Travel_Rarely,1276.0,Research & Development,2.0,1.0,MEDICAL,1.0,1974.0,4.0,Femdle,59.0,1.0,1.0,Laboratory Technician,4.0,Divorced,1129.0,17536.0,1.0,Y,Yes,,3.0,3.0,80.0,3.0,1.0,4.0,3.0,1.0,0.0,0.0,
39.0,ro,Travel_Rarely,119.0,,90.07671508640773,4.0,Marketing,1.0,1975.0,2.0,Male,77.0,3.0,4.0,Sales Executive,1.0,Single,13341.0,25098.0,0.0,Y,,12.0,3.0,1.0,80.0,0.0,21.0,3.0,3.0,20.0,8.0,11.0,10.0
42.0,No,Non-Travel,335.0,,23.0,2.0,Life Sciences,1.0,1976.0,4.0,Mtle,37.0,2.0,2.0,Resefrch Scientist,3.0,Single,4332.0,14811.0,1.0,Y,No,12.0,,4.0,80.0,0.0,20.0,2.0,3.0,20.0,9.0,3.0,7.0
31.0,No,Non-Travel,697.0,Research & Development,10.0,3.0,Medical,1.0,1979.0,3.0,Female,,3.0,3.0,Research Director,3.0,,11031.0,26862.0,4.0,Y,No,20.0,4.0,,80.0,1.0,13.0,,9.833256224869931,11.0,7.0,4.0,8.0
54.0, No ,Travel_Rarely,157.0,Research & Development,10.0,3.0,Medical,1.0,1980.0,3.0,Female,77.0,3.0,2.0,Manulacturing Director,1.0,Single,4440.0,25198.0,,Y,,19.0,6.806522507807122,4.0,80.0,0.0,9.0,3.0,3.0,5.0,2.0,1.0,4.0
24.0,No,Travel_Rarely,771.0,Research & Development,1.0,2.0,Life Sciences,1.0,1981.0,2.0,Male,45.0,2.0,2.0,Healthcare Representative,3.0,,4617.0,14120.0,,Y,,12.0,,2.0,80.0,0.0,4.0,2.0,2.0,,3.0,1.0,2.0
23.0,No,Travel_Rarely,571.0,RESEARCH & DEVELOPMENT,12.0,2.0,Other,1.0,1982.0,4.0,Male,78.0,9.847745975747452,1.0,Laboratory Technician,4.0,,2647.0,13672.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,5.0,6.0,4.0,5.0,2.0,34.46023719431416,4.0
40.0,No, Travel_Frequently ,692.0,Research & Development,90.07671508640773,3.0,,1.0,1985.0,13.684702402617201,Female,73.0,3.0,2.0,Laboratory Technician,3.0,,6323.0,26849.0,1.0,Y,,11.0,3.0,1.0,80.0,1.0,10.0,,4.0,10.0,9.0,9.0,4.0
40.0,No,Travel_Rarely,444.0,Sales,2.0,2.0,Marketing,1.0,1986.0,2.0,Female,,3.0,2.0,SALES EXECUTIVE,2.0,Married,5677.0,4258.0,3.0,Y,No,,3.0,3.0,80.0,1.0,,4.0,3.0,11.0,40.842475447308104,5.0,10.0
25.0,No,travel_rarely,309.0,human resources,2.0,13.229133187297084,Human Resources,1.0,1987.0,3.0,,82.0,3.0,1.0,Human Resources,2.0,,2187.0,19655.0,4.0,Y,No,52.1957228157787,3.0,3.0,80.0,9.277251811723444,89.76387569020292,3.0,3.0,2.0,0.0,1.0,2.0
30.0,No,Travel_Rarely,911.0,Research & Development,1.0,2.0,Medical,1.0,1989.0,4.0,Male,76.0,3.0,1.0,Laboratory Techxician,2.0,Married,3748.0,4077.0,1.0,Y,Nj,13.0,,3.0,80.0,0.0,,,2.0,,8.0,,7.0
25.0,No,Travel_Rarely,4841.975595972202,hesearch & Development,2.0,1.0,Other,1.0,1992.0,4.0,Male,57.0,3.0,1.0,Laboratory Technician,3.0,,3977.0,7298.0,6.0,Y,,,3.0,3.0,80.0,1.0,7.0,2.0,2.0,2.0,2.0,0.0,2.0
47.0,NO,Travel_Rarely,1180.0,Research & Development,25.0,3.0,Mpdical,1.0,1993.0,,Male,84.0,,3.0,Healthcare Representative,3.0,Single,8633.0,13084.0,27.75684275791081,Y,No,23.0,4.0,2.0,80.0,0.0,25.0,3.0,3.0,17.0,,12.0,11.0
33.0, No ,Nod-Travel,1313.0,Research & Development,1.0,2.0,Medical,1.0,1994.0,2.0,Male,269.64054339909364,9.847745975747452,,laboratory technician,3.0,Divorced,2008.0,20439.0,1.0,,,12.0,3.0,,80.0,,,2.0,2.0,1.0,1.0,0.0,0.0
38.0,No,Travel_Rarely,1321.0,,1.0,4.0,Life Sciences,,1995.0,4.0,Male,269.64054339909364,,2.0,Sales Executive,2.0,Married,54186.44101054062,7636.0,0.0,,No,15.0,6.806522507807122,1.0,80.0,9.277251811723444,16.0,3.0,3.0,15.0,13.0,5.0,8.0
,No,Travel_Rarely,1154.0,Sales,,2.0,Life Sciences,,1996.0,1.0,Male,54.0,3.0,13.175405025543657,Sales Representatvve,,Married,3067.0,85757.15206674469,0.0,Y,No,19.0,3.0,3.0,80.0,,3.0,1.0,3.0,2.0,2.0,,2.0
129.03518981655122,,Travel_Frequently,4841.975595972202,Research & Development,6.0,4.0,Life Sciences,1.0,1997.0,1.0,Male,72.0,2.0,2.0,,3.0,Married,5321.0,14284.0,2.0,Y,No,11.0,6.806522507807122,4.0,80.0,1.0,,1.0,3.0,8.0,3.0,7.0,7.0
42.0,no,Travel_Rarely,557.0,,90.07671508640773,4.0,Life uciences,1.0,1998.0,13.684702402617201,tale,269.64054339909364,3.0,2.0,Research Scientist,1.0,Divorced,5410.0,11189.0,,Y,Yes,17.0,3.0,3.0,80.0,1.0,9.0,3.0,,4.0,3.0,1.0,2.0
41.0,io,Travel_Rarely,642.0,Research & Development,90.07671508640773,3.0,Life Sciences,1.0,1999.0,4.0,,76.0,3.0,1.0,Researnh Scientist,4.0,,2782.0,21412.0,3.0,Y,No,22.0,4.0,1.0,80.0,1.0,89.76387569020292,3.0,,5.0,3.0,1.0,0.0
47.0,,Non/Travel,,Research & Development,90.07671508640773,1.0, Medical ,1.0,2000.0,3.0,Female,98.0,3.0,3.0,Researoh Director,2.0,Married,11957.0,17231.0,0.0,Y,No,18.0,3.0,1.0,80.0,2.0,14.0,3.0,1.0,13.0,8.0,5.0,12.0
35.0,No,Travel_Rarely,1490.0,Research & Development,11.0,4.0,medical,1.0,2003.0,4.0,Male,43.0,3.0,1.0,Laboratory Technician,3.0,Married,2660.0,20232.0,7.0,Y, Yes ,,3.0,3.0,80.0,1.0,5.0,3.0,3.0,2.0,2.0,2.0,39.4556289867228
22.0,No,,581.0,Research & Development,1.0,2.0,Lifp Sciences,1.0,,4.0,Male,,,1.0,Research Scientist,3.0,Single,3375.0,17624.0,0.0,Y,NO,12.0,3.0,4.0,80.0,0.0,4.0,2.0,4.0,,,1.0,
35.0,No,Travel_Rarely,1395.0,Research & Development,9.0,4.0,Mediral,1.0,2008.0,2.0,Male,,3.0,2.0,Research Scientist,3.0,Single,5098.0,18698.0,1.0,Y,No,19.0,3.0,,80.0,,,5.0,,10.0,7.0,34.46023719431416,8.0
33.0,No,Travel_Rarely,501.0,Research & Development,15.0,2.0,Medical,1.0,,2.0,Female,95.0,3.0,2.0,Healthcare Representative,13.750142140659236,Married,4878.0,21653.0,0.0,,Yes,13.0,,1.0,80.0,1.0,10.0,6.0,9.833256224869931,9.0,7.0,,1.0
32.0,No,Travel_Rarely,267.0,Research & Development,29.0,4.0,Life Sciences,1.0,2010.0,3.0,Female,49.0,2.0,,Laboratory Technician,2.0,Single,2837.0,15919.0,1.0,Y,No,,3.0,3.0,80.0,0.0,6.0,3.0,3.0,6.0,2.0,4.0,1.0
129.03518981655122,No,Travel_Rarely,4841.975595972202,Refearch & Development,1.0,4.0,Life Sciences,1.0,2012.0,1.0,Male,83.0,3.0,1.0,Laboratory Technician,4.0,Married,2406.0,4060.0,8.0,Y,No,19.0,3.0,,80.0,2.0,8.0,3.0,2.0,1.0,40.842475447308104,34.46023719431416,0.0
32.0,,,234.0,Sales,,4.0,Medical,1.0,7016.466967443084,2.0,Male,68.0,2.0,1.0,Sales Representative,2.0,,2269.0,18024.0,0.0,Y,No,14.0,3.0,2.0,80.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0
39.0,No,Travel_Rarely,116.0,Research & Development,24.0,1.0,fife Sciences,1.0,,1.0,Male,52.0,3.0,2.0,Resefrch Scientist,4.0,Single,4108.0,5340.0,7.0,Y,No,13.0,3.0,1.0,80.0,0.0,18.0,,3.0,7.0,7.0,1.0,7.0
38.0, No ,Travel_Rarely,201.0,Research & Development,10.0,3.0,Medical,,2015.0,2.0,Female,99.0,1.0,3.0,Research Director,3.0,Married,13206.0,3376.0,3.0,,No,12.0,3.0,1.0,80.0,1.0,20.0,3.0,3.0,18.0,16.0,1.0,11.0
32.0,No,,801.0,Sales,90.07671508640773,4.0,Marketing,1.0,7016.466967443084,,Female,48.0,,3.0,Sales Executive,,Married,10422.0,24032.0,1.0,,No,19.0,3.0,3.0,80.0,2.0,14.0,3.0,,14.0,10.0,5.0,7.0
37.0,No,Travel_Rarely,161.0,Research & Development,10.0,3.0,Life Sciences,1.0,2017.0,,Female,42.0,4.0,3.0,Research Director,4.0,Married,13744.0,15471.0,1.0,Y,Yes,25.0,4.0,1.0,80.0,1.0,16.0,2.0,,,11.0,6.0,
,No,Travel_Rarely,1382.0,Saces,8.0,2.0,Other,1.0,2018.0,1.0,Female,269.64054339909364,3.0,2.0,,3.0,Divorced,,13684.0,27.75684275791081,Y,Yes,22.0,4.0,2.0,80.0,1.0,6.0,3.0,2.0,5.0,3.0,0.0,
52.0,No,Non-Travel,585.0,Sales,29.0,4.0,Life Sciences,1.0,2019.0,1.0, Male ,40.0,,,Sales Representative,4.0,Divorced,,19788.0,2.0,Y,,15.0,3.0,2.0,80.0,2.0,16.0,3.0,,9.0,8.0,34.46023719431416,0.0
44.0,No,Travel_Rarely,4841.975595972202,Research & Development,1.0,3.0,Medical,1.0,2020.0,2.0,,42.0,,1.0,Research Scientist,4.0,Single,,13422.0,6.0,Y,Yes,12.0,3.0,3.0,80.0,0.0,6.0,2.0,3.0,67.61825140037058,,1.0,2.0
21.0,zo,Travel_Rarely,501.0,Sales,5.0,1.0,Medical,,2021.0,3.0,,58.0,3.0,1.0,Sales Representative,1.0,Single,2380.0,25479.0,,Y,Yes,11.0,3.0,4.0,80.0,0.0,2.0,,9.833256224869931,2.0,40.842475447308104,1.0,2.0
39.0,,Non-Travel,105.0,Research & Development,9.0,3.0,Life Sciences,,2022.0,4.0,Male,87.0,3.0,5.0,,4.0,Single,19431.0,15302.0,2.0,Y,No,,3.0,3.0,80.0,0.0,21.0,3.0,2.0,6.0,0.0,1.0,3.0
23.0,Yes,Travel_Frequently,638.0,Sales,9.0,3.0,Marketing,1.0,2023.0,4.0,Male,33.0,3.0,1.0,Sales Representative,1.0,Married,1790.0,26956.0,1.0,Y,,19.0,6.806522507807122,1.0,80.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0
36.0,No,Travel_Rarely,557.0,Sales,3.0,13.229133187297084,Medical,1.0,2024.0,1.0,FEMALE,94.0,2.0,3.0,Sales Executive,4.0,Married,7644.0,12695.0,0.0,Y,No,19.0,6.806522507807122,,80.0,2.0,10.0,2.0,3.0,9.0,7.0,3.0,4.0
,No,Travel_trequently,688.0,Research & Development,4.0,2.0,Life Sciences,,2025.0,4.0,Female,97.0,3.0,2.0,Manufacturing Director,13.750142140659236,Divorced,5131.0,9192.0,7.0,Y,,13.0,3.0,2.0,80.0,3.0,18.0,3.0,3.0,4.0,2.0,0.0,2.0
56.0,No,Non-Travel,4841.975595972202,Research & Development,1.0,4.0,Life Sciences,1.0,,3.0,Male,57.0,3.0,2.0,Healthcare Representative,13.750142140659236,Divorced,54186.44101054062,26236.0,1.0,,No,21.0,4.0,,,1.0,13.0,2.0,2.0,13.0,12.0,1.0,9.0
